id,kandidat,valg,parti,rangering,rangering_original,valgt,personstemmer,slengere,partistemmer,partiprosent,parti_original,count,election,total_hits,decay,hits_after_list_public,cum_hits,hits_before_list_public
kandidat001220,Kurtish Iljazi,2011,sp,23,18,Ikke valgt,15,0,1591,0.51,Senterpartiet,15,2011-09-12,2,0.0030184628406133,0,3,3
kandidat001221,Kurtish Iljazi,2015,sp,32,49,Ikke valgt,17,2,1926,0.6,Senterpartiet,19,2015-09-14,5,0.0565481881032463,0,8,8
kandidat001222,Kurt Mosbakk,2011,ap,58,38,Ikke valgt,397,3,102707,33.1,Det norske Arbeiderparti,400,2011-09-12,18,0.00898303356388542,0,814,814
kandidat001223,Kurt Ødegård,2007,dem,10,53,Ikke valgt,0,9,306000,0.11,Demokratene,9,2007-09-10,2,0.000130126958456866,0,2,2
kandidat001224,Kyrre Alvær,2015,v,25,20,Ikke valgt,163,25,21986,6.86,Venstre,188,2015-09-14,9,1.90254303713501,3,22,19
kandidat001225,Laila Al Hage El-Zein,2007,in,4,6,Ikke valgt,44,30,329000,0.12,Innvandrerpartiet,74,NA,0,0,0,0,0
kandidat001226,Laila Katnosa,2007,dem,7,4,Ikke valgt,9,3,306000,0.11,Demokratene,12,NA,0,0,0,0,0
kandidat001227,Laila Synnøve Jenssen Sundt,2011,pp,7,32,Ikke valgt,19,3,1045,0.34,Pensjonistpartiet,22,NA,0,0,0,0,0
kandidat001228,Laila Synnøve Jenssen Sundt,2015,pp,13,24,Ikke valgt,15,5,1169,0.36,Pensjonistpartiet,20,NA,0,0,0,0,0
kandidat001229,Lan Marie Nguyen Berg,2015,mdg,1,1,Valgt,3838,1136,26096,8.14,Miljøpartiet De Grønne,4974,2015-09-14,2537,176.696175937453,330,2562,2232
kandidat001230,Lars Asgeir Rottem Krangnes,2015,sp,14,15,Ikke valgt,33,13,1926,0.6,Senterpartiet,46,NA,0,0,0,0,0
kandidat001231,Lars Astrup,2007,dem,22,39,Ikke valgt,1,2,306000,0.11,Demokratene,3,2007-09-10,2,1.78359882850161e-10,0,10,10
kandidat001232,Lars Erik Bartnes,2011,sp,21,21,Ikke valgt,11,5,1591,0.51,Senterpartiet,16,2011-09-12,928,42.3433168379,53,951,898
kandidat001233,Lars-Erik Mangset,2011,mdg,56,43,Ikke valgt,25,1,7653,2.47,Miljøpartiet De Grønne,26,2011-09-12,2,0.616929823373552,1,2,1
kandidat001234,Lars Erik Stuberg,2007,sp,3,3,Ikke valgt,76,28,2189,0.81,Senterpartiet,104,2007-09-10,8,1.51962869299468,2,9,7
kandidat001235,Lars Erik Stuberg,2011,sp,26,48,Ikke valgt,11,4,1591,0.51,Senterpartiet,15,2011-09-12,21,0.00301846303432991,0,30,30
kandidat001236,Lars Gjemble,2011,sp,5,4,Ikke valgt,48,38,1591,0.51,Senterpartiet,86,2011-09-12,59,7.34157285584986,19,77,58
kandidat001237,Lars Gjemble,2015,sp,45,33,Ikke valgt,8,2,1926,0.6,Senterpartiet,10,2015-09-14,298,0.431725354455779,1,375,374
kandidat001238,Lars Gullbrand Helleberg,2007,rv,62,39,Ikke valgt,29,0,14131,5.2,Rød Valgallianse,29,NA,0,0,0,0,0
kandidat001239,Lars Ingar Toverud,2007,kp,31,42,Ikke valgt,1,1,120000,0.04,Kystpartiet,2,2007-09-10,73,0.0599090122811898,0,74,74
kandidat001240,Lars Johnsen,2007,rv,41,19,Ikke valgt,60,9,14131,5.2,Rød Valgallianse,69,2007-09-10,2064,50.4039694786536,127,2447,2320
kandidat001241,Lars Johnsen,2015,rv,60,40,Ikke valgt,63,5,16174,5.05,Rødt,68,2015-09-14,4806,86.7991594590924,183,10999,10816
kandidat001242,Lars K. Kullerud,2011,dem,19,14,Ikke valgt,3,0,214000,0.07,Demokratene i Norge,3,NA,0,0,0,0,0
kandidat001243,Lars Lillo-Stenberg,2011,mdg,9,63,Ikke valgt,171,38,7653,2.47,Miljøpartiet De Grønne,209,2011-09-12,3971,79.8493574662562,197,8024,7827
kandidat001244,Lars Lillo-Stenberg,2015,mdg,12,62,Vara,1332,85,26096,8.14,Miljøpartiet De Grønne,1417,2015-09-14,4098,104.323294168921,235,12122,11887
kandidat001245,Lars Madsen,2015,h,43,40,Ikke valgt,451,18,101882,31.8,Høyre,469,2015-09-14,88,1.94807337306624,3,172,169
kandidat001246,Lars Morten Johnsen,2011,rv,52,29,Ikke valgt,46,3,11257,3.63,Rødt,49,2011-09-12,2,0.000450568698216643,0,86,86
kandidat001247,Lars Nordlie,2007,mdg,35,15,Ikke valgt,12,0,1687,0.62,Miljøpartiet De Grønne,12,NA,0,0,0,0,0
kandidat001248,Lars Olav Fosse,2015,v,24,30,Ikke valgt,143,47,21986,6.86,Venstre,190,2015-09-14,39,1.56429986620756,3,119,116
kandidat001249,Lars Petter Solås,2007,frp,37,46,Ikke valgt,154,3,38873,14.3,Fremskrittspartiet,157,2007-09-10,2,1.91210514954509,2,2,0
kandidat001250,Lars Petter Solås,2015,frp,13,24,Ikke valgt,200,38,19311,6.03,Fremskrittspartiet,238,2015-09-14,43,4.7583928396116,9,50,41
kandidat001251,Lars Raaum,2007,osby,29,30,Ikke valgt,13,9,1466,0.54,Oslo Byaksjon,22,2007-09-10,9,0.656807880526392,1,13,12
kandidat001252,Lars Rottem Krangnes,2007,sp,1,1,Ikke valgt,242,242,2189,0.81,Senterpartiet,484,2007-09-10,270,127.53170533076,147,272,125
kandidat001253,Lars Rottem Krangnes,2011,sp,7,8,Ikke valgt,37,23,1591,0.51,Senterpartiet,60,2011-09-12,131,0.0162391285456312,0,403,403
kandidat001254,Lars Skaret,2015,nkp,9,8,Ikke valgt,15,2,240,0.07,Norges Kommunistiske Parti,17,2015-09-14,7,7.98537484276314e-05,0,23,23
kandidat001255,Lasse Fredrik Qvigstad,2007,sfp,5,5,Ikke valgt,6,12,129000,0.05,Samfunnspartiet,18,NA,0,0,0,0,0
kandidat001256,Lasse Heimdal,2015,krf,23,21,Ikke valgt,107,12,7827,2.44,Kristelig Folkeparti,119,2015-09-14,956,27.5172441145548,34,2101,2067
kandidat001257,Lasse Østervold,2007,mdg,7,5,Ikke valgt,66,29,1687,0.62,Miljøpartiet De Grønne,95,2007-09-10,2,3.19366224180582e-12,0,8,8
kandidat001258,Lasse Østervold,2011,mdg,50,37,Ikke valgt,23,7,7653,2.47,Miljøpartiet De Grønne,30,2011-09-12,7,0.0148947707216593,0,15,15
kandidat001259,Leif Ari Ingholm,2015,mdg,46,22,Ikke valgt,129,19,26096,8.14,Miljøpartiet De Grønne,148,NA,0,0,0,0,0
kandidat001260,Leif Christian Roberg,2015,v,56,48,Ikke valgt,82,6,21986,6.86,Venstre,88,NA,0,0,0,0,0
kandidat001261,Leif Endre Grutle,2007,krf,55,36,Ikke valgt,23,1,8368,3.08,Kristelig Folkeparti,24,2007-09-10,2,0.946118573843009,1,8,7
kandidat001262,Leif Harald Tesdal,2011,dem,24,21,Ikke valgt,2,0,214000,0.07,Demokratene i Norge,2,2011-09-12,3,0.035614588160815,0,10,10
kandidat001263,Leif Harald Tesdal,2015,dem,7,6,Ikke valgt,33,4,740,0.23,Demokratene i Norge,37,2015-09-14,7,0.0365070008169658,0,17,17
kandidat001264,Leif Kristensen,2007,frp,48,36,Ikke valgt,102,2,38873,14.3,Fremskrittspartiet,104,2007-09-10,30,0.709745140947211,2,82,80
kandidat001265,Lena Jensen,2015,sv,46,52,Ikke valgt,122,2,17445,5.44,Sosialistisk Venstreparti,124,2015-09-14,840,1.11356350143314,1,8468,8467
kandidat001266,Lena Sæterli,2015,ap,40,32,Vara,1078,28,102431,31.97,Arbeiderpartiet,1106,2015-09-14,14,0.0826860470071925,0,24,24
kandidat001267,Lene Dolly Langemyr,2007,frp,15,16,Vara,307,36,38873,14.3,Fremskrittspartiet,343,NA,0,0,0,0,0
kandidat001268,Lene Løken,2015,ap,51,56,Ikke valgt,714,31,102431,31.97,Arbeiderpartiet,745,2015-09-14,440,13.0382632391461,30,3113,3083
kandidat001269,Lene Nilsen,2015,fi,2,2,Ikke valgt,117,220,1388,0.43,Feministisk Initiativ,337,2015-09-14,219,7.46613901170065,19,617,598
kandidat001270,Lene Sundfær Haug,2015,h,50,44,Ikke valgt,366,14,101882,31.8,Høyre,380,2015-09-14,2,0.694298830649021,2,2,0
kandidat001271,Lene Therese Linnemørken,2015,frp,27,29,Ikke valgt,135,7,19311,6.03,Fremskrittspartiet,142,NA,0,0,0,0,0
kandidat001272,Leon Bodd,2007,v,8,11,Vara,609,130,23703,8.72,Venstre,739,2007-09-10,63,3.12510910760425,5,874,869
kandidat001273,Leyla Algünerhan,2007,rv,25,28,Ikke valgt,133,8,14131,5.2,Rød Valgallianse,141,2007-09-10,1,9.45720036642129e-15,0,3,3
kandidat001274,Libe Rieber-Mohn,2011,ap,1,1,Valgt,14119,849,102707,33.1,Det norske Arbeiderparti,14968,2011-09-12,6467,957.470672821949,1465,8697,7232
kandidat001275,Lillan Nora Berglund,2015,ksp,13,18,Ikke valgt,11,0,421,0.13,Partiet De Kristne,11,2015-09-14,1,0,0,3,3
kandidat001276,Lillian Åsheim,2007,kp,49,49,Ikke valgt,0,0,120000,0.04,Kystpartiet,0,NA,0,0,0,0,0
kandidat001277,Lillian Bredal Eriksen,2015,mdg,25,17,Ikke valgt,274,50,26096,8.14,Miljøpartiet De Grønne,324,2015-09-14,17,4.18661534685762,6,19,13
kandidat001278,Lillian Hatling,2007,sp,12,10,Ikke valgt,33,3,2189,0.81,Senterpartiet,36,2007-09-10,13,0.0148086409314412,0,18,18
kandidat001279,Lillian Oulie,2015,dem,8,7,Ikke valgt,23,1,740,0.23,Demokratene i Norge,24,2015-09-14,2,0.00167166320418743,0,4,4
kandidat001280,Lillian Woxen,2007,kp,18,47,Ikke valgt,1,2,120000,0.04,Kystpartiet,3,NA,0,0,0,0,0
kandidat001281,Lillian Woxen,2015,kp,15,17,Ikke valgt,5,0,124,0.04,Kystpartiet,5,NA,0,0,0,0,0
kandidat001282,Lill Pleym,2011,sv,33,31,Ikke valgt,161,9,19477,6.28,Sosialistisk Venstreparti,170,2011-09-12,86,2.23583789673425,9,118,109
kandidat001283,Lilly Kristin Langnes,2011,krf,22,12,Ikke valgt,109,7,7571,2.44,Kristelig Folkeparti,116,2011-09-12,6,0.012144533112375,0,7,7
kandidat001284,Lilly Kristin Langnes,2015,krf,18,13,Ikke valgt,121,13,7827,2.44,Kristelig Folkeparti,134,2015-09-14,6,0.0171993680771473,0,13,13
kandidat001285,Lina Marcela Alvarez Reyes,2015,fi,21,21,Ikke valgt,30,2,1388,0.43,Feministisk Initiativ,32,NA,0,0,0,0,0
kandidat001286,Linda Charlotte Ulriksen,2011,nkp,8,7,Ikke valgt,14,1,210000,0.07,Norges Kommunistiske Parti,15,NA,0,0,0,0,0
kandidat001287,Linda C. Ulriksen,2007,nkp,11,11,Ikke valgt,9,0,203000,0.07,Norges Kommunistiske Parti,9,NA,0,0,0,0,0
kandidat001288,Linda Emilie Ellingsen,2007,h,24,20,Vara,611,20,68475,25.19,Høyre,631,2007-09-10,14,0.00382575792316937,0,31,31
kandidat001289,Linda Hægdahl,2015,rv,59,56,Ikke valgt,70,2,16174,5.05,Rødt,72,2015-09-14,1,0,0,2,2
kandidat001290,Linda Øvrum,2007,dem,13,8,Ikke valgt,4,1,306000,0.11,Demokratene,5,NA,0,0,0,0,0
kandidat001291,Linda Renee H. Stormo,2007,mdg,47,36,Ikke valgt,7,0,1687,0.62,Miljøpartiet De Grønne,7,NA,0,0,0,0,0
kandidat001292,Linda Tinuke Strandmyr,2015,rv,45,52,Ikke valgt,104,10,16174,5.05,Rødt,114,2015-09-14,3,3.1982524255858e-06,0,6,6
kandidat001293,Line Schou,2015,fi,11,10,Ikke valgt,37,19,1388,0.43,Feministisk Initiativ,56,2015-09-14,68,6.47766134615081,11,333,322
kandidat001294,Line Tresselt,2015,ap,60,58,Ikke valgt,564,19,102431,31.97,Arbeiderpartiet,583,2015-09-14,183,2.30180765365193,4,209,205
kandidat001295,Line Weber Skjærpe,2011,h,57,50,Ikke valgt,270,13,110776,35.7,Høyre,283,2011-09-12,3,0.0110204852632081,0,15,15
kandidat001296,Lisa Benedikte Albrigtsen,2015,ksp,12,15,Ikke valgt,11,0,421,0.13,Partiet De Kristne,11,2015-09-14,2,1.84543182962329,2,2,0
kandidat001297,Lisbet Natland,2015,frp,32,20,Ikke valgt,103,10,19311,6.03,Fremskrittspartiet,113,2015-09-14,6,0.00156511127456114,0,76,76
kandidat001298,Liselotte Lunde,2011,v,38,49,Ikke valgt,113,16,25351,8.17,Venstre,129,2011-09-12,156,2.03135905463111,2,212,210
kandidat001299,Lise Spikkeland,2007,sv,43,39,Ikke valgt,141,2,28701,10.56,Sosialistisk Venstreparti,143,2007-09-10,3,5.47253067833881e-08,0,5,5
kandidat001300,Lise Spikkeland,2011,sv,40,25,Ikke valgt,129,10,19477,6.28,Sosialistisk Venstreparti,139,2011-09-12,9,1.31918465206616e-05,0,14,14
kandidat001301,Live Gundersen,2015,rv,25,19,Ikke valgt,170,9,16174,5.05,Rødt,179,2015-09-14,11,0.813199252028527,1,20,19
kandidat001302,Liv Gulbrandsen,2011,rv,15,15,Ikke valgt,295,61,11257,3.63,Rødt,356,2011-09-12,128,1.26812950168389,3,562,559
kandidat001303,Liv Heidrun Rising,2007,nkp,10,6,Ikke valgt,9,0,203000,0.07,Norges Kommunistiske Parti,9,NA,0,0,0,0,0
kandidat001304,Liv Herdiis Wiborg,2011,v,60,63,Ikke valgt,52,4,25351,8.17,Venstre,56,2011-09-12,1,7.13923914909935e-13,0,3,3
kandidat001305,Liv Hilde Dimmestøl,2007,mdg,33,44,Ikke valgt,14,0,1687,0.62,Miljøpartiet De Grønne,14,NA,0,0,0,0,0
kandidat001306,Liv Hilt Jørgensen,2007,nkp,13,16,Ikke valgt,6,3,203000,0.07,Norges Kommunistiske Parti,9,NA,0,0,0,0,0
kandidat001307,Liv Irene Haug,2007,v,53,37,Ikke valgt,110,9,23703,8.72,Venstre,119,2007-09-10,24,5.71744192312923,12,61,49
kandidat001308,Liv Irene Haug,2011,v,39,35,Ikke valgt,118,3,25351,8.17,Venstre,121,2011-09-12,361,0.0247989249033519,0,422,422
kandidat001309,Liv Jorunn Eriksen,2011,sv,44,37,Ikke valgt,105,11,19477,6.28,Sosialistisk Venstreparti,116,2011-09-12,186,3.1618500976773,5,250,245
kandidat001310,Liv Lønnum,2011,frp,14,16,Ikke valgt,208,23,21852,7.04,Fremskrittspartiet,231,2011-09-12,20,1.57268472013904,2,25,23
kandidat001311,Liv Torill Evenrud,2015,sp,13,11,Ikke valgt,42,4,1926,0.6,Senterpartiet,46,2015-09-14,76,1.24388305793979,3,806,803
kandidat001312,Liv Undem,2007,sv,21,12,Ikke valgt,382,31,28701,10.56,Sosialistisk Venstreparti,413,2007-09-10,26,1.65436410832524,4,31,27
kandidat001313,Lone Alice Johansen,2015,fi,3,3,Ikke valgt,84,108,1388,0.43,Feministisk Initiativ,192,2015-09-14,67,3.12715655312499,3,70,67
kandidat001314,Lourdes Saint-Pasteur,2007,sv,36,35,Ikke valgt,169,12,28701,10.56,Sosialistisk Venstreparti,181,2007-09-10,2,6.63525169393355e-08,0,2,2
kandidat001315,Lourdes Saint-Pasteur,2011,sv,34,15,Ikke valgt,148,13,19477,6.28,Sosialistisk Venstreparti,161,2011-09-12,7,0.452756134216672,4,9,5
kandidat001316,Luca Dalen Espseth,2015,sv,11,14,Ikke valgt,436,118,17445,5.44,Sosialistisk Venstreparti,554,2015-09-14,115,6.1877156609931,14,115,101
kandidat001317,Lula Woldu,2011,sp,34,53,Ikke valgt,9,3,1591,0.51,Senterpartiet,12,2011-09-12,4,1.16985864393576,2,4,2
kandidat001318,Lula Woldu,2015,sp,48,41,Ikke valgt,7,1,1926,0.6,Senterpartiet,8,2015-09-14,1,2.96369269507562e-11,0,5,5
kandidat001319,Mads Bjørkli,2011,dem,22,9,Ikke valgt,1,1,214000,0.07,Demokratene i Norge,2,2011-09-12,15,0.813104727649707,1,24,23
kandidat001320,Magnar Tanem,2011,ksp,1,1,Ikke valgt,27,20,235000,0.08,Kristent Samlingsparti,47,2011-09-12,24,11.3574747593911,23,24,1
kandidat001321,Magne Gjelseth,2007,frp,25,18,Ikke valgt,208,10,38873,14.3,Fremskrittspartiet,218,2007-09-10,19,1.18183784570692,3,42,39
kandidat001322,Magne Gjerde,2011,sp,44,32,Ikke valgt,9,0,1591,0.51,Senterpartiet,9,2011-09-12,231,11.2410339610427,30,392,362
kandidat001323,Magne M. Wiggen,2007,osby,17,27,Ikke valgt,25,8,1466,0.54,Oslo Byaksjon,33,2007-09-10,14,0.977778679861616,1,22,21
kandidat001324,Magne Storebø,2015,krf,44,52,Ikke valgt,21,17,7827,2.44,Kristelig Folkeparti,38,2015-09-14,17,1.97694359613968,4,33,29
kandidat001325,Magnhild Skurdal,2007,mdg,10,9,Ikke valgt,43,7,1687,0.62,Miljøpartiet De Grønne,50,NA,0,0,0,0,0
kandidat001326,Magnus Holtfodt,2015,fi,17,14,Ikke valgt,32,8,1388,0.43,Feministisk Initiativ,40,NA,0,0,0,0,0
kandidat001327,Magnus Ledang Husøy,2015,krf,56,36,Ikke valgt,19,1,7827,2.44,Kristelig Folkeparti,20,NA,0,0,0,0,0
kandidat001328,Maika Godal Dam,2015,ap,53,54,Ikke valgt,627,69,102431,31.97,Arbeiderpartiet,696,2015-09-14,14,0.00638585824089681,0,17,17
kandidat001329,Målfrid Braut-Hegghammer,2007,v,36,28,Ikke valgt,175,9,23703,8.72,Venstre,184,2007-09-10,4,0.0141930930478546,0,4,4
kandidat001330,Malin Jacob,2015,sv,16,11,Ikke valgt,404,61,17445,5.44,Sosialistisk Venstreparti,465,2015-09-14,179,7.93429804274431,16,444,428
kandidat001331,Malin Lenita Vik,2015,rv,28,35,Ikke valgt,148,23,16174,5.05,Rødt,171,2015-09-14,257,1.17466038841033,3,267,264
kandidat001332,Manjit Kaur,2007,mdg,31,46,Ikke valgt,14,3,1687,0.62,Miljøpartiet De Grønne,17,2007-09-10,10,0.0735281608840172,0,17,17
kandidat001333,Manuel Pettersen Lains,2015,pirat,8,4,Ikke valgt,31,7,805,0.25,Piratpartiet,38,2015-09-14,1,7.74669140669954e-09,0,1,1
kandidat001334,Marcus Thomassen,2007,mdg,36,19,Ikke valgt,10,2,1687,0.62,Miljøpartiet De Grønne,12,2007-09-10,2,7.44094688696612e-10,0,2,2
kandidat001335,Maren Hersleth Holsen,2007,v,51,40,Ikke valgt,122,1,23703,8.72,Venstre,123,2007-09-10,68,0.0554822995822985,0,115,115
kandidat001336,Maren Malthe-Sørenssen,2011,h,21,40,Valgt,817,28,110776,35.7,Høyre,845,2011-09-12,23,0.46427178596187,1,23,22
kandidat001337,Maren Malthe-Sørenssen,2015,h,19,24,Valgt,1069,48,101882,31.8,Høyre,1117,2015-09-14,118,13.6918530487518,20,141,121
kandidat001338,Maren Rismyhr,2007,rv,15,11,Ikke valgt,244,26,14131,5.2,Rød Valgallianse,270,2007-09-10,68,1.89910443469261,3,78,75
kandidat001339,Maren Rismyhr,2011,rv,30,21,Ikke valgt,99,10,11257,3.63,Rødt,109,2011-09-12,111,6.33102356413642,10,189,179
kandidat001340,Maren Rismyhr,2015,rv,19,14,Ikke valgt,290,47,16174,5.05,Rødt,337,2015-09-14,85,4.95897633304257,8,274,266
kandidat001341,Maret Petersson,2015,mdg,58,45,Ikke valgt,101,4,26096,8.14,Miljøpartiet De Grønne,105,NA,0,0,0,0,0
kandidat001342,Margaret Eckbo,2015,frp,18,25,Ikke valgt,192,11,19311,6.03,Fremskrittspartiet,203,2015-09-14,94,0.0103370739245944,0,2301,2301
kandidat001343,Margaret Eide Hillestad,2007,sp,6,4,Ikke valgt,68,25,2189,0.81,Senterpartiet,93,2007-09-10,74,4.38547070756559,9,184,175
kandidat001344,Margaret Eide Hillestad,2011,sp,2,1,Ikke valgt,131,60,1591,0.51,Senterpartiet,191,2011-09-12,677,52.6049483391176,83,861,778
kandidat001345,Margaret Eide Hillestad,2015,sp,20,52,Ikke valgt,25,6,1926,0.6,Senterpartiet,31,2015-09-14,70,3.11956810386003,4,931,927
kandidat001346,Margrethe Blomsø,2011,sp,15,16,Ikke valgt,21,2,1591,0.51,Senterpartiet,23,2011-09-12,34,4.55519702558601,16,90,74
kandidat001347,Margrethe Valler,2011,mdg,12,10,Ikke valgt,107,13,7653,2.47,Miljøpartiet De Grønne,120,2011-09-12,12,0.000956289249520129,0,13,13
kandidat001348,Maria Angel Dupont,2011,h,17,22,Valgt,950,13,110776,35.7,Høyre,963,2011-09-12,1,0.891366143906831,1,1,0
kandidat001349,Maria Caroline Klose,2015,v,52,41,Ikke valgt,94,2,21986,6.86,Venstre,96,2015-09-14,1,8.49319994582112e-09,0,1,1
kandidat001350,Maria Cecelia A. Ingles,2007,rv,33,20,Ikke valgt,85,4,14131,5.2,Rød Valgallianse,89,NA,0,0,0,0,0
kandidat001351,Maria Göthner,2015,h,25,25,Vara,735,45,101882,31.8,Høyre,780,2015-09-14,26,0.749452532877049,2,37,35
kandidat001352,Maria Kalstø,2015,mdg,41,43,Ikke valgt,166,5,26096,8.14,Miljøpartiet De Grønne,171,2015-09-14,2,0.00745404457127362,0,7,7
kandidat001353,Maria K. Göthner,2011,h,30,29,Vara,658,25,110776,35.7,Høyre,683,2011-09-12,3,0.0254765781891014,0,3,3
kandidat001354,Marian Abdi Hussein,2015,sv,15,15,Ikke valgt,433,49,17445,5.44,Sosialistisk Venstreparti,482,2015-09-14,2,1.37240439448782e-10,0,2,2
kandidat001355,Mariann Bakken,2007,mdg,41,34,Ikke valgt,8,0,1687,0.62,Miljøpartiet De Grønne,8,2007-09-10,8,0.912424635753054,1,13,12
kandidat001356,Marianne Andenæs,2015,ap,52,60,Ikke valgt,671,62,102431,31.97,Arbeiderpartiet,733,2015-09-14,193,5.15421401784026,23,193,170
kandidat001357,Marianne Bjørndal,2007,osby,49,49,Ikke valgt,7,3,1466,0.54,Oslo Byaksjon,10,2007-09-10,19,0.0132221773222261,0,47,47
kandidat001358,Marianne Borgen,2007,sv,2,2,Valgt,2852,682,28701,10.56,Sosialistisk Venstreparti,3534,2007-09-10,1625,231.893513578172,318,2060,1742
kandidat001359,Marianne Borgen,2011,sv,1,1,Valgt,2170,698,19477,6.28,Sosialistisk Venstreparti,2868,2011-09-12,2072,227.612979358205,426,4132,3706
kandidat001360,Marianne Borgen,2015,sv,1,1,Valgt,2876,1195,17445,5.44,Sosialistisk Venstreparti,4071,2015-09-14,4563,216.294710556364,429,8695,8266
kandidat001361,Marianne Bruusgaard,2007,mdg,14,14,Ikke valgt,29,6,1687,0.62,Miljøpartiet De Grønne,35,2007-09-10,4,1.45560275855509e-10,0,22,22
kandidat001362,Marianne Hagenhoff,2007,mdg,32,24,Ikke valgt,13,1,1687,0.62,Miljøpartiet De Grønne,14,NA,0,0,0,0,0
kandidat001363,Marianne Hagenhoff,2011,mdg,55,58,Ikke valgt,23,4,7653,2.47,Miljøpartiet De Grønne,27,2011-09-12,2,0.0522201576949067,0,2,2
kandidat001364,Marianne Lange Krogh,2011,rv,59,47,Ikke valgt,33,2,11257,3.63,Rødt,35,2011-09-12,1,4.81637281098157e-12,0,1,1
kandidat001365,Marianne Nordli,2007,frp,30,41,Ikke valgt,161,12,38873,14.3,Fremskrittspartiet,173,2007-09-10,136,0.681979108368947,2,194,192
